Team,IsHome,Opponent,Result,IsOT,TeamScore,OpponentScore,ResultDifferential,Year,Month,Season,Rest,2PPctAllowed,3PPctAllowed,PTSAllowed,ORBAllowed,DRBAllowed,TRBAllowed,STLAllowed,BLKAllowed,TOVForced,PFForced,PossAllowed,2PPct,3PPct,FTPct,PTS,ORB,DRB,TRB,STL,BLK,TOV,PF,Poss,DefRating,OffRating,oppmRest,2PPctAllowed_Opp,3PPctAllowed_Opp,PTSAllowed_Opp,ORBAllowed_Opp,DRBAllowed_Opp,TRBAllowed_Opp,STLAllowed_Opp,BLKAllowed_Opp,TOVForced_Opp,PFForced_Opp,PossAllowed_Opp,2PPct_Opp,3PPct_Opp,FTPct_Opp,PTS_Opp,ORB_Opp,DRB_Opp,TRB_Opp,STL_Opp,BLK_Opp,TOV_Opp,PF_Opp,Poss_Opp,DefRating_Opp,OffRating_Opp
DET,0,ATL,1,0,107,90,17,2002,1,2001,2,0.459816514,0.386792453,93.2195122,11.63414634,31.24390244,42.87804878,7.756097561,4.243902439,15.29268293,22.2195122,86.25121951,0.475973488,0.368970013,0.765524625,94.19512195,9.951219512,28.48780488,38.43902439,7.87804878,6.609756098,14.31707317,21.51219512,84.0402439,108.0790657,112.0833515,3,0.486784141,0.38559322,100.7380952,12.19047619,31.02380952,43.21428571,8.333333333,6.166666667,14.69047619,20.83333333,90.64821429,0.457183805,0.341059603,0.77574591,94.66666667,11.71428571,29.78571429,41.5,8.333333333,4.333333333,14.21428571,21,90.08392857,111.1308105,105.0871872
SAS,0,DET,1,0,109,99,10,2016,1,2015,1,0.459920635,0.314439946,89.675,8.7,30.15,38.85,7.35,3.525,14.225,19.225,85.14375,0.523513408,0.38172043,0.784695201,103.775,9.5,35.85,45.35,8.45,5.725,13.35,17.375,88.230625,105.3218821,117.6178906,3,0.490155865,0.334640523,99.23684211,9.5,34.10526316,43.60526316,7.026315789,4.789473684,14.65789474,22.05263158,89.14407895,0.467199327,0.333669355,0.655208333,101.1578947,13.55263158,33.94736842,47.5,7.921052632,3.631578947,13.39473684,19.13157895,100.8421053,111.3218548,100.3131524
BOS,0,POR,1,0,88,78,10,2011,1,2010,2,0.462039046,0.341498559,91.53333333,10.4,28.4,38.8,6.711111111,4.155555556,15.13333333,20.6,84.15722222,0.529411765,0.385560676,0.749019608,99.31111111,7.733333333,30.62222222,38.35555556,8.288888889,4.422222222,13.73333333,20.91111111,81.18888889,108.7646799,122.321062,3,0.497080292,0.358024691,95.08510638,10.40425532,29.59574468,40,6.70212766,4.468085106,15.4893617,21.08510638,82.0287234,0.466953073,0.333733493,0.794230769,95.44680851,13.31914894,27.44680851,40.76595745,8.29787234,4.680851064,12.78723404,20.38297872,93.14893617,115.9168428,102.4668799
CLE,0,SAC,1,0,120,108,12,2017,1,2016,2,0.497180043,0.356687898,103.5384615,10.97435897,32.46153846,43.43589744,7.282051282,4.846153846,13.38461538,21.69230769,93.93333333,0.497788698,0.385093168,0.762917933,109.4102564,10.41025641,33.82051282,44.23076923,7.435897436,3.923076923,13.35897436,17.92307692,94.2775641,110.2254736,116.0512127,3,0.507360157,0.380035026,105.0769231,9.871794872,32.92307692,42.79487179,8,5.769230769,14.05128205,21.28205128,88.74679487,0.492225677,0.358471074,0.778601695,102.3589744,9.256410256,31.48717949,40.74358974,7.923076923,4,13.56410256,20.28205128,89.72820513,118.400809,114.0766989
TOR,0,DET,1,0,92,90,2,2002,1,2001,2,0.450019755,0.333973129,91.65789474,12.86842105,31.15789474,44.02631579,7.631578947,5.105263158,14.76315789,18.71052632,89.94605263,0.446065259,0.344884488,0.72851296,91.71052632,14.10526316,29.55263158,43.65789474,8.552631579,6.842105263,13.55263158,21.05263158,94.21513158,101.9031876,97.3416104,3,0.459493145,0.394273128,93.55555556,11.86111111,30.94444444,42.80555556,7.583333333,4.388888889,14.88888889,22.02777778,86.94722222,0.48050728,0.358858859,0.767990074,93.94444444,10.11111111,28.25,38.36111111,7.583333333,6.361111111,14.25,21.52777778,84.13472222,107.6003962,111.6595407
MEM,0,SAS,0,0,82,103,-21,2013,1,2012,2,0.462454212,0.360294118,90.35135135,10.45945946,28.43243243,38.89189189,8.189189189,5.756756757,15.43243243,20.13513514,82.51013514,0.453248811,0.342155009,0.798742138,93.67567568,13.27027027,29.37837838,42.64864865,9.216216216,5.216216216,13.86486486,19.94594595,92.125,109.503337,101.68323,3,0.471418234,0.321038251,96.36585366,11.31707317,30.53658537,41.85365854,8.682926829,4.902439024,14.3902439,18.51219512,91.95,0.523730912,0.391351351,0.792207792,104.7560976,8.317073171,33.14634146,41.46341463,8.707317073,5.487804878,14.85365854,17.53658537,84.9347561,104.802451,123.3371383
LAL,0,MEM,0,0,114,123,-9,2018,1,2017,2,0.51278079,0.345042935,110.4651163,10.02325581,35.39534884,45.41860465,8.279069767,5.76744186,14.69767442,20.55813953,96.17616279,0.508295626,0.328630705,0.693978282,106.6744186,11.25581395,35.41860465,46.6744186,8.488372093,5.093023256,16.1627907,22.34883721,95.98081395,114.8570634,111.1413982,3,0.490205011,0.375215146,102.2857143,9.761904762,32.52380952,42.28571429,6.928571429,5.285714286,13.95238095,21.14285714,87.99761905,0.490316901,0.351158645,0.790356394,99.14285714,8.761904762,31.35714286,40.11904762,7.357142857,5.380952381,13.5952381,23.23809524,86.76547619,116.2369112,114.2653294
SAC,0,BOS,0,0,81,99,-18,2013,1,2012,2,0.497572816,0.358585859,103.106383,12.68085106,31.36170213,44.04255319,7.404255319,6.468085106,14.21276596,19.85106383,92.58670213,0.462883537,0.356979405,0.753308129,96.57446809,11.95744681,28.53191489,40.4893617,8.170212766,4.553191489,14.21276596,21.21276596,91.52234043,111.3619781,105.5201032,3,0.473106476,0.353205849,96.13333333,11.04444444,32,43.04444444,7.866666667,4.8,15.04444444,20,88.1,0.489909534,0.332425068,0.782377919,95.22222222,8.6,30.97777778,39.57777778,8.733333333,4.133333333,14,21.62222222,84.72111111,109.118426,112.3949167
UTA,0,MEM,0,0,65,87,-22,2006,1,2005,3,0.462391132,0.363241679,92.77272727,10.75,27.02272727,37.77272727,7.818181818,5.954545455,13.63636364,25.95454545,84.86590909,0.456878118,0.32183908,0.728786677,90.61363636,13.5,29.11363636,42.61363636,6.181818182,5.977272727,15.09090909,25.15909091,87.65852273,109.3168367,103.3711652,3,0.451766574,0.317073171,86.90243902,12.2195122,29.48780488,41.70731707,7.341463415,5.585365854,14.29268293,23.29268293,85.18658537,0.469783855,0.38337469,0.707619048,92.68292683,10.24390244,29.34146341,39.58536585,7.243902439,5.951219512,12.87804878,21.04878049,84.48170732,102.0142299,109.7076868
IND,0,MIA,0,0,83,113,-30,2010,1,2009,3,0.474163028,0.365413534,104.2682927,11.31707317,34.73170732,46.04878049,8.463414634,5.390243902,14.09756098,21.82926829,94.92195122,0.467113037,0.331111111,0.767509728,98.90243902,10.36585366,32.46341463,42.82926829,6.634146341,6.073170732,14.80487805,24.24390244,91.34878049,109.8463436,108.2690305,3,0.476793249,0.358940397,97.3,10.125,30.475,40.6,6.075,4.75,14,20.725,86.95625,0.487671233,0.34202454,0.761270492,97.6,10.5,30.2,40.7,7.1,5.55,12.2,21.5,90.065,111.8953497,108.36618
ATL,0,IND,0,0,76,84,-8,2001,1,2000,3,0.444939271,0.345114345,90.65789474,11.73684211,29.76315789,41.5,8.368421053,5.315789474,14.23684211,21.71052632,87.32039474,0.437426442,0.34057971,0.763403263,87.05263158,12.07894737,30.18421053,42.26315789,7.447368421,4.605263158,16.26315789,23.21052632,84.51447368,103.8221311,103.0032227,3,0.435774752,0.337890625,92.025,12.975,30.4,43.375,7.425,4.825,14,23.8,92.07375,0.462970297,0.326889279,0.768101761,92.025,11,31.75,42.75,7.225,5.825,15.1,23.825,85.38625,99.94705331,107.7749638
HOU,0,SAS,0,0,95,108,-13,2011,1,2010,2,0.49137931,0.371794872,104.877551,11.36734694,31.08163265,42.44897959,7.591836735,5.714285714,13.24489796,22.3877551,94.57857143,0.485313316,0.364156339,0.789877301,105.1020408,11.34693878,30.95918367,42.30612245,7.081632653,4.897959184,13.24489796,20.48979592,94.68163265,110.8893372,111.0057335,3,0.465581977,0.391946309,96.89361702,10.80851064,30.78723404,41.59574468,7.14893617,4.978723404,13.95744681,21,90.26276596,0.498405951,0.391304348,0.777591973,104.3617021,10.5106383,32.27659574,42.78723404,8.106382979,4.893617021,13.21276596,18.5106383,90.49148936,107.3461643,115.3276434
NYK,0,CHI,0,0,84,86,-2,2005,1,2004,4,0.48626954,0.361570248,98.08333333,11.97222222,29.94444444,41.91666667,7.666666667,4.916666667,14.77777778,20.86111111,88.64652778,0.471976401,0.338374291,0.782065834,96.27777778,11.83333333,28.97222222,40.80555556,8.444444444,3.805555556,14.30555556,22.63888889,89.76319444,110.6454317,107.2575217,3,0.430581614,0.342756184,91.58823529,12.05882353,30.08823529,42.14705882,8.352941176,5.617647059,15.73529412,22.76470588,88.61323529,0.456324582,0.34295416,0.734955186,90.94117647,11.91176471,31.44117647,43.35294118,6.882352941,4.617647059,17.29411765,24.67647059,84.46985294,103.3572863,107.6611043
ORL,1,BOS,1,0,86,78,8,2010,12,2010,2,0.463414634,0.356321839,92.96666667,9.133333333,29.8,38.93333333,7.233333333,3.933333333,12.66666667,22.16666667,86.51333333,0.510462904,0.357043236,0.691390728,96.66666667,9.733333333,32.36666667,42.1,5.933333333,4.466666667,14.26666667,20.4,83.8875,107.4593512,115.2336959,3,0.457894737,0.339407745,91.17857143,9.642857143,28.71428571,38.35714286,6.714285714,3.964285714,15.35714286,20.64285714,83.02946429,0.529544176,0.370466321,0.757387247,99.92857143,7.821428571,31.89285714,39.71428571,8.357142857,4.25,13.67857143,21.07142857,82.30089286,109.8147172,121.4185751
SAS,1,WAS,1,0,103,88,15,2001,12,2001,3,0.431616341,0.4,92.5,11.75,29.75,41.5,7.25,4.5,13.75,24.125,90.759375,0.455193483,0.432142857,0.737945493,100.5625,12.0625,31.1875,43.25,7.1875,6.9375,13.375,20.4375,91.7234375,101.917846,109.6366455,3,0.476744186,0.350806452,95.35294118,10.88235294,32,42.88235294,6.882352941,5.705882353,13.23529412,21.23529412,88.67352941,0.424940429,0.358108108,0.812834225,90.17647059,11.70588235,29.64705882,41.35294118,6.705882353,3.823529412,12,21.52941176,92.92058824,107.5325881,97.04681417
PHO,1,MIL,1,0,122,116,6,2006,12,2006,2,0.497661366,0.30733945,104.3333333,12.33333333,31.53333333,43.86666667,7.133333333,4,15.53333333,23.66666667,95.29833333,0.522648084,0.385245902,0.810584958,107.6,8.4,31.8,40.2,6.666666667,4.933333333,15.6,24.13333333,85.96833333,109.4807534,125.162366,3,0.517553794,0.377850163,104.0666667,12.46666667,31,43.46666667,6.933333333,6.466666667,16.26666667,23.13333333,88.04166667,0.502574665,0.326446281,0.759259259,100,9.733333333,27.4,37.13333333,6.933333333,2.666666667,14.66666667,23.4,87.90333333,118.2016091,113.7613287
HOU,1,GSW,1,0,105,83,22,2013,12,2013,2,0.44740634,0.36400818,101.8095238,12.47619048,27.9047619,40.38095238,9.19047619,5.571428571,13.9047619,25.28571429,98.83214286,0.540037244,0.365217391,0.705185185,107.9047619,11.19047619,35.52380952,46.71428571,8.095238095,6.476190476,17.19047619,20.9047619,87.79166667,103.0125634,122.9100278,3,0.462962963,0.348484848,100,11.65,31.65,43.3,8.55,4.6,15.15,21.3,93.28375,0.484092863,0.426086957,0.725490196,102.35,9.5,33.9,43.4,7.95,4.95,17.05,22.7,84.50125,107.199807,121.1224686
BOS,1,BRK,0,0,107,109,-2,2014,12,2014,3,0.494252874,0.337070254,101.3770492,10.42622951,33.75409836,44.18032787,6.885245902,4.950819672,14.83606557,19.16393443,91.26598361,0.494408322,0.325490196,0.75724354,102.6721311,11.16393443,33.06557377,44.2295082,8.426229508,3.491803279,13.29508197,21.36065574,95.92745902,111.0786792,107.031013,3,0.490743155,0.355909695,100.9206349,11.6984127,32.77777778,44.47619048,7.777777778,4.555555556,13.20634921,20.17460317,93.34285714,0.488406881,0.343271555,0.750178444,99.15873016,10.55555556,32,42.55555556,6.984126984,4.174603175,13.36507937,19.04761905,91.11865079,108.1182192,108.8237472
WAS,0,CLE,1,0,97,85,12,2015,12,2015,3,0.477678571,0.391076115,103.8,9.8,35.8,45.6,8.2,3.8,16.6,21.2,88.53,0.469575201,0.342318059,0.763297872,99.06666667,9.066666667,32.93333333,42,9,4.133333333,15.86666667,20.6,87.90666667,117.2483904,112.6952829,3,0.472072072,0.3359375,96.55555556,8.888888889,31.72222222,40.61111111,7.555555556,4.833333333,12.55555556,21.72222222,89.88888889,0.501012146,0.363095238,0.714628297,102.0555556,10.55555556,36,46.55555556,5.833333333,4.222222222,14.44444444,20.27777778,90.00416667,107.4165637,113.3898122
DET,0,DAL,0,0,77,92,-15,2012,12,2012,1,0.459265891,0.355555556,96.77777778,12.05555556,30.66666667,42.72222222,8.5,5.5,13.61111111,21.05555556,91.71527778,0.458405546,0.369565217,0.728538283,93.22222222,11.11111111,30.38888889,41.5,6.444444444,5.055555556,15.11111111,20,86.81805556,105.5198001,107.3765378,3,0.466172382,0.349253731,100.0588235,13.35294118,33.11764706,46.47058824,9.352941176,4.294117647,14.17647059,20.29411765,95.625,0.462857143,0.393767705,0.76984127,98.82352941,9.235294118,32,41.23529412,7.764705882,5.705882353,14.47058824,22.41176471,87.85588235,104.6366782,112.4836798
SEA,0,NYK,0,0,80,97,-17,2002,12,2002,3,0.463687151,0.357746479,92.90909091,13.18181818,30.40909091,43.59090909,5.818181818,5.5,15.22727273,19.40909091,89.15681818,0.459602649,0.388535032,0.727688787,94.18181818,11.63636364,29.22727273,40.86363636,8.863636364,3.818181818,11.90909091,19.72727273,92.07159091,104.2086212,102.2919418,3,0.468181818,0.322709163,96,11.35,31.7,43.05,8.6,4.3,14.5,20.25,89.29375,0.452200303,0.353658537,0.789873418,92.6,11.1,28.75,39.85,6.75,3.75,14.7,24.85,88.08125,107.5103241,105.1302065
PHI,0,GSW,0,0,97,116,-19,2006,12,2006,3,0.508474576,0.362811791,99.33333333,11.74074074,30.14814815,41.88888889,6.703703704,4.222222222,16.59259259,22.44444444,84.9287037,0.46835443,0.350340136,0.76183844,94.74074074,10.85185185,27.37037037,38.22222222,8.148148148,5.37037037,14.33333333,22.2962963,87.33518519,116.9608495,108.479464,3,0.496605744,0.333333333,105.6666667,14.03333333,32.23333333,46.26666667,7.9,4.466666667,16.93333333,22.63333333,95.26416667,0.513631407,0.365356623,0.709256845,106.0333333,10.5,29.43333333,39.93333333,8.166666667,6.233333333,15.5,22.46666667,91.1775,110.9196357,116.2933107
MIA,0,LAC,0,0,80,89,-9,2002,12,2002,2,0.435810811,0.353413655,88.57894737,10.89473684,32,42.89473684,6.894736842,5.315789474,13.10526316,20.47368421,86.16052632,0.423676012,0.313432836,0.757834758,84.52631579,12.47368421,31,43.47368421,5.736842105,3.421052632,12.47368421,23.57894737,90.45921053,102.8068782,93.44135915,3,0.438444924,0.353741497,95.65,14.15,30.6,44.75,8.65,4.3,13.9,23.65,96.6075,0.47634584,0.329861111,0.746835443,93.3,10.1,31.25,41.35,7,6.65,16.8,22.35,82.13375,99.00887612,113.5952029
UTA,0,MIA,0,1,129,140,-11,2009,3,2008,3,0.481557377,0.391891892,102.375,10.375,30.875,41.25,8.375,6.75,16.625,23.375,86.7875,0.493913043,0.376146789,0.788461538,106.875,12.125,31.125,43.25,9.375,3.875,14.875,23.5,95.1,117.9605358,112.3817035,3,0.482071713,0.51875,113.375,11,29.125,40.125,6.5,3.875,17.125,23.125,89.925,0.517890772,0.388571429,0.862068966,116.125,11.875,29.5,41.375,9.75,6.5,13,20.75,99.178125,126.0772866,117.0873113
MEM,1,SAS,0,1,101,103,-2,2002,11,2002,2,0.491573034,0.421686747,108.4,11.2,35,46.2,8,5.4,13.2,25,96.63,0.488372093,0.292307692,0.698412698,96.2,9,32.2,41.2,8.2,6,16.8,20.8,85.97,112.1804823,111.8994998,3,0.397790055,0.365079365,90.8,15.2,31.2,46.4,10.4,5.8,17.4,25.8,94.295,0.458204334,0.28,0.686567164,90.2,12.8,33.2,46,9.4,6.2,19.2,23.4,85.93,96.29354685,104.9691609
NYK,1,PHI,1,1,105,102,3,2005,11,2005,3,0.492516037,0.330254042,95.83333333,11.125,27.29166667,38.41666667,8.958333333,5.708333333,15.04166667,24.125,85.62604167,0.472703918,0.326446281,0.707913669,91.70833333,12.5,28.29166667,40.79166667,8,3.666666667,17.70833333,23.45833333,83.50520833,111.9207796,109.8234891,3,0.50060241,0.324884793,102.5769231,12.5,29.76923077,42.26923077,7.384615385,3.5,14.80769231,23.65384615,92.09711538,0.495901639,0.344117647,0.783532537,101.3461538,10.03846154,28.19230769,38.23076923,7.846153846,3.961538462,13.23076923,22.65384615,89.33365385,111.3790835,113.4467801
DEN,0,PHO,1,0,111,96,15,2004,4,2003,5,0.470972559,0.36,96.1025641,13,29.91025641,42.91025641,8.051282051,5.717948718,16.41025641,23.17948718,89.58717949,0.46049744,0.340740741,0.765497357,97.37179487,13.24358974,29.01282051,42.25641026,9.141025641,6.474358974,14.73076923,21.97435897,93.40352564,107.2726752,104.2485219,4,0.472227752,0.351598174,98.32051282,12.58974359,31.07692308,43.66666667,7.923076923,5.166666667,14.92307692,19.21794872,91.11410256,0.466717821,0.337696335,0.747594793,94.20512821,11.26923077,29.23076923,40.5,8.897435897,4.641025641,14.6025641,22.67948718,88.95288462,107.909215,105.9045231
PHO,0,HOU,0,0,108,122,-14,2014,2,2013,1,0.481609557,0.338394794,101.6734694,11.93877551,32.04081633,43.97959184,6.87755102,4.306122449,14.89795918,21.12244898,93.1255102,0.49637055,0.36626506,0.760443308,104.7346939,11.63265306,31.79591837,43.42857143,8.326530612,4.918367347,14.53061224,21.89795918,92.92193878,109.1789663,112.7125577,4,0.470498319,0.342831701,101.56,12.42,29.62,42.04,8.38,5.52,13.3,24.88,97.7065,0.534339623,0.347490347,0.689043699,105.4,11,33.88,44.88,7.3,5.84,15.28,20.18,89.6205,103.9439546,117.6070207
SAS,0,CHA,1,0,104,100,4,2014,2,2013,2,0.465905765,0.369848156,97.33333333,10.68627451,31.60784314,42.29411765,7.529411765,4.862745098,13.62745098,19.50980392,91.44166667,0.521323997,0.39292543,0.77254902,103.8627451,8.941176471,33.47058824,42.41176471,7.490196078,5.098039216,14.39215686,17.94117647,86.16666667,106.4430876,120.5370349,4,0.466088075,0.370141343,97.07843137,9.921568627,34.76470588,44.68627451,6.568627451,5.470588235,13.39215686,21.21568627,89.35588235,0.455935252,0.348093481,0.727987421,94.45098039,9.078431373,33,42.07843137,6.352941176,5.019607843,12.11764706,18.39215686,90.16078431,108.6424629,104.7583837
HOU,1,OKC,1,0,137,125,12,2017,3,2016,2,0.519212963,0.347268409,108.8082192,10.47945205,33.10958904,43.5890411,8.479452055,4.904109589,14.64383562,20.47945205,94.4619863,0.553110329,0.363698165,0.764950598,115.7671233,10.79452055,33.45205479,44.24657534,8.342465753,4.369863014,14.52054795,20.15068493,95.77294521,115.1873081,120.8766453,4,0.502167465,0.360876897,106.3333333,9.25,31.33333333,40.58333333,8.402777778,5.430555556,13.26388889,20.97222222,93.05520833,0.50768188,0.32864104,0.742841994,107.1666667,12.01388889,34.18055556,46.19444444,7.888888889,4.972222222,14.63888889,20.875,96.94236111,114.2690831,110.5467883
LAC,0,HOU,0,0,93,110,-17,2009,3,2008,1,0.527582748,0.396946565,107.8666667,10.73333333,31.06666667,41.8,8.4,4.933333333,11.33333333,19.6,93.625,0.482905983,0.412698413,0.720670391,98.26666667,9.333333333,28.26666667,37.6,6.266666667,5.4,14.2,18,85.67,115.211393,114.703708,4,0.447368421,0.388392857,94.5625,11.3125,29.4375,40.75,7.3125,5.0625,11.4375,20.5,94.2390625,0.506777894,0.355769231,0.793002915,98.5625,9.375,33.0625,42.4375,6.375,5.625,13.6875,18.5,85.3078125,100.3432096,115.5374837
DEN,0,BOS,0,0,100,104,-4,2004,3,2003,3,0.470810584,0.354618016,96.08695652,13.01449275,29.86956522,42.88405797,8.144927536,5.797101449,16.24637681,23.1884058,90.03731884,0.464086111,0.334134615,0.764386536,97.47826087,13.05797101,29.31884058,42.37681159,9.231884058,6.52173913,14.7826087,21.97101449,93.02826087,106.7190336,104.7834926,4,0.455411054,0.359937402,96.04347826,12.94202899,30.85507246,43.79710145,8.797101449,4.898550725,15.97101449,22.2173913,90.40688406,0.47027027,0.35037594,0.750428327,94.7826087,10.44927536,30.23188406,40.68115942,9.130434783,4.043478261,15.75362319,22.57971014,85.01050725,106.2346958,111.495169
OKC,1,CHI,1,0,92,79,13,2017,11,2017,3,0.47631935,0.344387755,97.07142857,10.35714286,32.5,42.85714286,7.428571429,4,17.85714286,20.92857143,84.21071429,0.501351351,0.350678733,0.739811912,103.0714286,10.42857143,31.71428571,42.14285714,10.42857143,5.428571429,14.14285714,22.07142857,91.5375,115.2720641,112.6002224,4,0.491628615,0.389684814,102.9166667,8.416666667,37.41666667,45.83333333,8.083333333,3.333333333,13.08333333,16.66666667,88.19166667,0.450832073,0.322493225,0.768472906,92.41666667,9.833333333,35.25,45.08333333,7.166666667,3.583333333,14.41666667,18.16666667,89.28541667,116.6965889,103.5070117
SAC,1,BRK,1,0,107,86,21,2013,11,2013,4,0.480295567,0.402777778,98.14285714,10.28571429,34.14285714,44.42857143,5.428571429,6.285714286,15.57142857,20.71428571,83.87142857,0.462962963,0.307189542,0.789473684,94.42857143,10.71428571,28.85714286,39.57142857,8.571428571,3.285714286,11.71428571,23.42857143,92.88571429,117.0158406,101.6610274,4,0.46069869,0.380952381,101.1428571,11.71428571,32.14285714,43.85714286,8.142857143,3.142857143,13.71428571,21.71428571,94.38928571,0.466970387,0.338709677,0.736263736,95.71428571,9.428571429,33.28571429,42.71428571,7.285714286,5.142857143,15.85714286,25.28571429,86.35,107.1550191,110.8445694
UTA,1,POR,1,0,103,96,7,2008,11,2008,2,0.49381261,0.384328358,101.9285714,10.39285714,31.07142857,41.46428571,8.035714286,6.107142857,16.07142857,24.46428571,86.74375,0.487544484,0.344827586,0.771672772,103.9285714,11.28571429,30.42857143,41.71428571,8.964285714,3.785714286,13.64285714,22.25,94.21517857,117.5053781,110.3097962,4,0.481253497,0.375,93.14285714,9.714285714,26.89285714,36.60714286,6.214285714,4,12.21428571,21,84.78482143,0.486358244,0.394285714,0.777279522,99.32142857,12.75,29.10714286,41.85714286,6.678571429,5.107142857,11.75,19.39285714,91.31339286,109.8579387,108.769837
